"BehaviorSpace results (NetLogo 6.0.4)"
"behaviour-field7.nlogo"
"Sensitivity-nc"
"07/18/2019 12:23:07:505 +0200"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-100","100","-100","100"
"[run number]","initial-pro","networks","construct-non","rebound","mutate-on?","network-param","initial-non","network-type","niche-construction","random-seed?","social-learning","asocial-learning","rseed","mu","number-of-agents","construct-pro","pro-amount","[step]","mean [pro-env] of turtles","mean [non-env] of turtles","standard-deviation [pro-env] of turtles","standard-deviation [non-env] of turtles","pro-behavior","non-behavior"
"53","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.3908123455395445","0.6145790515646734","0.20256214990713695","0.2013829526636318","100","200"
"54","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.36560943975314486","0.6311442188480263","0.18382494278539063","0.18597084463956118","121","179"
"55","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.49100884668635586","0.5067955338519797","0.2396473441170677","0.23672937187185644","159","141"
"56","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.6599145873505706","0.330816024732888","0.1685980655858762","0.16121758860699031","193","107"
"57","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.5096278687126529","0.5121064927747101","0.2287153875201853","0.23979529081115902","146","154"
"58","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.47489159064404446","0.5461457392428938","0.2171052756791105","0.21985477362267095","149","151"
"59","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.4897860976217441","0.5143445244824556","0.22320956026864427","0.22178982096467706","148","152"
"60","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.2537965249299484","0.7387405249957955","0.10124155976168184","0.11557133829372788","59","241"
"62","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.40004547142368513","0.615220951690039","0.19542356360976287","0.19411651135852975","105","195"
"61","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.5019899058435355","0.49812398612907505","0.23221144949565925","0.2297436390854984","146","154"
"63","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.4446659402942477","0.5755153986842719","0.22461390632808625","0.2232909577345173","125","175"
"64","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.34659480162470996","0.6589067115933981","0.18565810982612718","0.18351786344912083","114","186"
