"BehaviorSpace results (NetLogo 6.0.4)"
"affordance-landscape.nlogo"
"Stylized batch"
"07/30/2019 17:17:54:818 +0200"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-100","100","-100","100"
"[run number]","initial-pro","networks","construct-non","mutate-on?","network-param","initial-non","network-type","niche-construction","random-seed?","social-learning","asocial-learning","rseed","mu","number-of-agents","construct-pro","pro-amount","[step]","mean [pro-env] of turtles","mean [non-env] of turtles","standard-deviation [pro-env] of turtles","standard-deviation [non-env] of turtles","pro-behavior","non-behavior"
"3374","0.5","true","10","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","10","0.11","2000","0.1981223086440284","0.798740158091335","0.05154938963674235","0.05047931794461644","7","293"
"3375","0.5","true","10","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","10","0.11","2000","0.20527244321647492","0.8015571746254279","0.05038807646732204","0.052972948498749256","9","291"
"3376","0.5","true","10","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","10","0.11","2000","0.2015941463756744","0.8000219582828534","0.052497336908026195","0.04987357493079175","3","297"
"3377","0.5","true","10","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","10","0.11","2000","0.2004048930825116","0.800664579366608","0.04980461033453616","0.04971799862113542","4","296"
"3378","0.5","true","10","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","10","0.11","2000","0.2011055304029664","0.8039555353189963","0.04953960971039416","0.05143246354610332","4","296"
"3381","0.5","true","10","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","10","0.11","2000","0.19721018494025014","0.8056637939641983","0.04780436686028416","0.05258276890531068","11","289"
"3379","0.5","true","10","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","10","0.11","2000","0.1976261311746131","0.8047645603533511","0.04543317244503227","0.04939601926773793","6","294"
"3380","0.5","true","10","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","10","0.11","2000","0.1961518679835634","0.8017069166029658","0.05026643242032391","0.047612216148334836","6","294"
"3382","0.5","true","10","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","10","0.11","2000","0.20014538944006702","0.796617761413925","0.04676418206937228","0.047541340334197754","4","296"
"3383","0.5","true","10","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","10","0.11","2000","0.19857469266940359","0.7987509032010228","0.04758342202077957","0.05078854584675382","10","290"
"3384","0.5","true","10","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","10","0.11","2000","0.20217274933268914","0.8042459640078334","0.04658419592501354","0.05077686269344709","5","295"
"3386","0.5","true","10","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","10","0.11","2000","0.19688726404902937","0.7945209679656007","0.048841980289112796","0.05086537044304177","7","293"
"3385","0.5","true","10","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","10","0.11","2000","0.19751274254504703","0.8040064661489803","0.04683888213059084","0.050089255400054815","2","298"
"3387","0.5","true","10","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","10","0.11","2000","0.20179134838473603","0.8012704866016995","0.04495147047345104","0.05146942822192094","7","293"
"3388","0.5","true","10","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","10","0.11","2000","0.2001108805679932","0.7980761472037405","0.04979601033919954","0.05309893530286286","13","287"
"3391","0.5","true","10","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","10","0.12","2000","0.1936970166680643","0.7997418647122294","0.04911255241421545","0.05030081297577016","10","290"
"3389","0.5","true","10","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","10","0.11","2000","0.19632575428313404","0.7957848276109073","0.05234786865619936","0.04604522856491116","5","295"
"3390","0.5","true","10","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","10","0.11","2000","0.19409255839534192","0.7974903234270525","0.0496054777140384","0.05276634046305577","6","294"
"3392","0.5","true","10","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","10","0.12","2000","0.20582451709008326","0.7997246044654235","0.05054309296143636","0.049011585284482274","11","289"
"3393","0.5","true","10","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","10","0.12","2000","0.20401556798750772","0.8042127145687542","0.04711997620650602","0.0507074382102726","8","292"
"3394","0.5","true","10","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","10","0.12","2000","0.19941439812224115","0.8052109473421774","0.051656536000806705","0.047751498699157485","4","296"
"3395","0.5","true","10","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","10","0.12","2000","0.1999672976129486","0.8014745044846319","0.050977579504335985","0.048732018962047964","5","295"
"3397","0.5","true","10","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","10","0.12","2000","0.19874838053930646","0.7959444730899525","0.05062486190768158","0.048921648493896366","6","294"
"3396","0.5","true","10","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","10","0.12","2000","0.2012647364331731","0.8004684693051015","0.05168203870772268","0.04899206018362862","5","295"
"3398","0.5","true","10","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","10","0.12","2000","0.2047123624108915","0.7976887531958501","0.0500621415709624","0.05064505920746642","5","295"
"3399","0.5","true","10","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","10","0.12","2000","0.19994594977257793","0.8020676167636122","0.05031555168848603","0.048264630147537485","7","293"
"3401","0.5","true","10","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","10","0.12","2000","0.20144518344743004","0.7999385009036544","0.05255264620876789","0.05021127404482962","4","296"
"3400","0.5","true","10","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","10","0.12","2000","0.20012601039675687","0.8005414800446197","0.05167147288438452","0.04991045003665148","10","290"
"3402","0.5","true","10","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","10","0.12","2000","0.19819687014600862","0.8023103770277655","0.04753377517210688","0.04805133950721104","7","293"
"3403","0.5","true","10","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","10","0.12","2000","0.20307674543295126","0.7931536992571048","0.05085246272994264","0.05004949268351454","11","289"
"3404","0.5","true","10","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","10","0.12","2000","0.2039878064096498","0.8040385904067848","0.05217430092107439","0.05430196121252783","3","297"
"3405","0.5","true","10","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","10","0.12","2000","0.19394638287842125","0.7975637706732579","0.05309275824058987","0.052131629019569775","9","291"
"3407","0.5","true","10","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","10","0.12","2000","0.20284383391342875","0.7979969960002893","0.049454991507575374","0.051740987234141285","7","293"
"3406","0.5","true","10","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","10","0.12","2000","0.20318250205192412","0.8007855832191617","0.0469488583209003","0.04469511139349094","7","293"
"3408","0.5","true","10","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","10","0.12","2000","0.19838272953915695","0.7993787194117647","0.04909301444734989","0.05139106906341377","6","294"
"3409","0.5","true","10","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","10","0.12","2000","0.20279593324607853","0.804774829821266","0.051080356505313416","0.04937986085810134","7","293"
"3410","0.5","true","10","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","10","0.12","2000","0.20047686257992997","0.7992298530015118","0.047006618034255924","0.051316555463399825","7","293"
"3412","0.5","true","10","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","10","0.12","2000","0.19546708368956808","0.7991846483740679","0.05104533125489684","0.047941909360819344","10","290"
"3411","0.5","true","10","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","10","0.12","2000","0.20265947715599775","0.7999333981287013","0.04802093901049777","0.05112965681511753","3","297"
"3413","0.5","true","10","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","10","0.12","2000","0.1999467018374268","0.801641613857926","0.05056623864583204","0.051419994840268456","8","292"
"3414","0.5","true","10","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","10","0.12","2000","0.20100418398203537","0.795896213036071","0.05346038677974691","0.04663063854397605","5","295"
"3415","0.5","true","10","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","10","0.12","2000","0.20044400762900386","0.8034089925103518","0.05062432392322094","0.05103228022241544","6","294"
"3416","0.5","true","10","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","10","0.12","2000","0.19978752472590103","0.8030882282732168","0.05087523165217398","0.04974859367361118","4","296"
"3420","0.5","true","10","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","10","0.12","2000","0.20233767135631542","0.8001594961721682","0.04807020625086443","0.052798174563168314","6","294"
"3418","0.5","true","10","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","10","0.12","2000","0.19851303213895174","0.7939597918813539","0.050973507825781736","0.04405150369886615","10","290"
"3417","0.5","true","10","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","10","0.12","2000","0.1977567679998014","0.805125874188319","0.046146323992090496","0.05021537250520064","4","296"
"3419","0.5","true","10","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","10","0.12","2000","0.20320293990253316","0.8008578179021189","0.04970057095738252","0.05184893742717738","5","295"
"3421","0.5","true","10","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","10","0.13","2000","0.199537886339929","0.8000328938049656","0.048957169991381715","0.050852050117703614","5","295"
"3422","0.5","true","10","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","10","0.13","2000","0.2009892559817779","0.7943843842120711","0.04931363759807077","0.051073101986831015","5","295"
"3423","0.5","true","10","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","10","0.13","2000","0.19695557226568508","0.8027228864495367","0.050466971547005565","0.051349460107169","9","291"
"3424","0.5","true","10","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","10","0.13","2000","0.20103970092189785","0.8007907609477385","0.050728486865541295","0.05180146529191189","5","295"
"3425","0.5","true","10","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","10","0.13","2000","0.20005615906624427","0.8003697856449684","0.0514942641222505","0.05009973376943993","5","295"
"3426","0.5","true","10","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","10","0.13","2000","0.19929398218733876","0.8020932951783671","0.049592719684087766","0.050567229995295566","4","296"
"3429","0.5","true","10","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","10","0.13","2000","0.19942545372773932","0.8065889965022379","0.048661195915791974","0.0500015348631333","7","293"
"3427","0.5","true","10","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","10","0.13","2000","0.20188758596927003","0.7989151143917393","0.047856951780123835","0.052116768628431856","9","291"
"3428","0.5","true","10","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","10","0.13","2000","0.20061628695303887","0.8002445760324063","0.05043931245572783","0.0487286075850163","11","289"
"3430","0.5","true","10","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","10","0.13","2000","0.20113431169148346","0.7979618477354965","0.05208315741582133","0.05254721067777615","7","293"
"3432","0.5","true","10","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","10","0.13","2000","0.2008333570081521","0.8018491803504654","0.04904735670138711","0.05048530542403739","6","294"
"3431","0.5","true","10","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","10","0.13","2000","0.20140518148008466","0.8012377035733373","0.050922089278242606","0.05043544786669472","9","291"
"3433","0.5","true","10","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","10","0.13","2000","0.20199898040678999","0.8021137512099197","0.05070641118358905","0.04998882480879074","6","294"
"3435","0.5","true","10","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","10","0.13","2000","0.19803134587776802","0.799786236725888","0.05129641612523608","0.05047585358950872","5","295"
"3434","0.5","true","10","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","10","0.13","2000","0.19859227670672552","0.8003856274417478","0.051144737357542554","0.04981698374941635","9","291"
"3436","0.5","true","10","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","10","0.13","2000","0.2012654031352296","0.8051883670045195","0.04799434660793734","0.04613253843746687","8","292"
"3437","0.5","true","10","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","10","0.13","2000","0.20328254283310557","0.7991314448634665","0.04850101514101579","0.0514689170126451","6","294"
"3438","0.5","true","10","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","10","0.13","2000","0.20197550536017506","0.8010264911323011","0.049841901104920754","0.05256936654941698","7","293"
"3439","0.5","true","10","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","10","0.13","2000","0.1967287039511303","0.8014977637087154","0.04785465035185313","0.04975678775096254","7","293"
"3440","0.5","true","10","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","10","0.13","2000","0.1988164903686082","0.802144249325172","0.04578219440025837","0.04878980626865053","8","292"
"3443","0.5","true","10","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","10","0.13","2000","0.19326045101732675","0.8013353277971828","0.05085744608774134","0.04688518591845869","3","297"
"3442","0.5","true","10","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","10","0.13","2000","0.19846493140849752","0.802626964465782","0.050140107050926086","0.050462972487597846","6","294"
"3441","0.5","true","10","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","10","0.13","2000","0.20169023061884855","0.8018180427724446","0.04661686832734009","0.048231559582134015","4","296"
"3444","0.5","true","10","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","10","0.13","2000","0.19888189466006082","0.8001290158274327","0.048308109289376365","0.049905398598432654","5","295"
"3446","0.5","true","10","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","10","0.13","2000","0.19834297844781765","0.7964614294923689","0.05179092515979012","0.05053241485141413","6","294"
"3445","0.5","true","10","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","10","0.13","2000","0.19863039838068583","0.7993148340110439","0.05156126617534157","0.054675053617284496","6","294"
"3447","0.5","true","10","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","10","0.13","2000","0.19949991915465806","0.7983963817554868","0.051108843256068535","0.04962677793607825","8","292"
"3449","0.5","true","10","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","10","0.13","2000","0.201726586661536","0.7985626388714745","0.056144045118761296","0.05147502378773802","10","290"
"3448","0.5","true","10","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","10","0.13","2000","0.2032095500480155","0.8026223203156325","0.05112548344682731","0.04506589123512042","4","296"
"3451","0.5","true","10","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","10","0.14","2000","0.1956488504295396","0.7986727409536736","0.056297742668283385","0.05141463281015674","10","290"
"3450","0.5","true","10","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","10","0.13","2000","0.19826668671644862","0.8041448321040047","0.05046156364163291","0.0498985938394803","7","293"
"3457","0.5","true","10","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","10","0.14","2000","0.19929249373221686","0.7994139838881218","0.05181639052130449","0.04931523251960442","17","283"
"3452","0.5","true","10","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","10","0.14","2000","0.20122426021641338","0.7984318697959025","0.05174826089693742","0.05203377967669069","10","290"
"3454","0.5","true","10","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","10","0.14","2000","0.19789938429190324","0.7954450113393656","0.050466357933378544","0.046041638410932305","6","294"
"3453","0.5","true","10","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","10","0.14","2000","0.20085528037088013","0.8033091537134478","0.046922329067734865","0.04792983313436581","6","294"
"3455","0.5","true","10","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","10","0.14","2000","0.19544735881514103","0.8024958066742779","0.04734268857132157","0.05149308964668279","9","291"
"3456","0.5","true","10","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","10","0.14","2000","0.20453959796753926","0.7973288775183459","0.04694270990502518","0.050010955303351534","7","293"
"3458","0.5","true","10","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","10","0.14","2000","0.19872968019513615","0.8001514290783311","0.049615530901636264","0.047082895016382575","9","291"
"3459","0.5","true","10","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","10","0.14","2000","0.19888100137099365","0.8017787893588588","0.04934692313899473","0.04953109355020923","10","290"
"3460","0.5","true","10","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","10","0.14","2000","0.19761918622354846","0.800350895406095","0.051278230975090454","0.05157355782038785","9","291"
"3461","0.5","true","10","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","10","0.14","2000","0.1977562743191689","0.799604414514709","0.050204185665767544","0.05093890561864224","7","293"
"3462","0.5","true","10","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","10","0.14","2000","0.20179884080693966","0.8036635801786838","0.05134624243327463","0.05048952316832501","9","291"
"3464","0.5","true","10","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","10","0.14","2000","0.20889224954246055","0.7974455420078992","0.052460738330672094","0.050353980512612695","10","290"
"3463","0.5","true","10","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","10","0.14","2000","0.1992618836848948","0.8017357351298635","0.049505268532397236","0.05206941619843083","5","295"
"3465","0.5","true","10","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","10","0.14","2000","0.20042035934623675","0.7984216403573252","0.04593513970646257","0.052839271141215796","7","293"
"3466","0.5","true","10","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","10","0.14","2000","0.1910439504028675","0.797881393531188","0.052132078835778896","0.04910688944080394","9","291"
"3467","0.5","true","10","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","10","0.14","2000","0.2028875501430018","0.8010770874658636","0.053554272810928144","0.04897238589449949","9","291"
"3468","0.5","true","10","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","10","0.14","2000","0.20321767784361272","0.7998531188619034","0.051598299675954036","0.0500461081685153","13","287"
"3469","0.5","true","10","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","10","0.14","2000","0.19430120913377108","0.7972935816744973","0.047137312698021565","0.05347092913107352","7","293"
"3470","0.5","true","10","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","10","0.14","2000","0.20470320538107223","0.8027634794603161","0.04855746247273295","0.04947064492424425","9","291"
"3471","0.5","true","10","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","10","0.14","2000","0.19882495987949467","0.8003956495138318","0.052274824134313495","0.05277748409593161","10","290"
"3472","0.5","true","10","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","10","0.14","2000","0.20127643173986828","0.8060003940728115","0.05274382768349243","0.05253522446363438","6","294"
"3473","0.5","true","10","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","10","0.14","2000","0.19584122751025593","0.8068182831201208","0.05240132950518366","0.04760387234181847","9","291"
"3475","0.5","true","10","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","10","0.14","2000","0.19636232247549226","0.8021785147033957","0.04929587500399082","0.05038831044304602","5","295"
"3474","0.5","true","10","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","10","0.14","2000","0.1947200428538866","0.8006302638265895","0.05158121079401642","0.048675354115648106","5","295"
"3476","0.5","true","10","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","10","0.14","2000","0.2013277120057387","0.8010698004259598","0.048280164108641735","0.051784161573416046","7","293"
"3478","0.5","true","10","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","10","0.14","2000","0.20053882474095788","0.7975758473891507","0.05115337005079571","0.04983258561598357","5","295"
"3477","0.5","true","10","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","10","0.14","2000","0.1955596841804273","0.800878036487753","0.05148796549587867","0.051821485116466115","9","291"
"3479","0.5","true","10","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","10","0.14","2000","0.1994552673767533","0.7955016415851545","0.05171157382176983","0.04903494289278209","9","291"
"3480","0.5","true","10","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","10","0.14","2000","0.19735449593803836","0.8015762256770049","0.04998253684080825","0.045505939952176985","9","291"
"3481","0.5","true","10","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","10","0.15","2000","0.1986578823823541","0.8046930220957313","0.05253072228064087","0.05166262720223411","9","291"
"3482","0.5","true","10","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","10","0.15","2000","0.20238007793344018","0.7980528732829527","0.04820365479987507","0.04813418557537864","6","294"
"3483","0.5","true","10","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","10","0.15","2000","0.19401476619355626","0.8042223727459493","0.048410146508353125","0.05364064007580912","12","288"
"3486","0.5","true","10","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","10","0.15","2000","0.19863012376720998","0.7962265954469776","0.04810194459445019","0.05052907806608022","6","294"
"3484","0.5","true","10","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","10","0.15","2000","0.2013163424129828","0.797125437679674","0.04699229999955272","0.049319011243173005","10","290"
"3485","0.5","true","10","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","10","0.15","2000","0.2007543884422282","0.7967327026020649","0.05091642379434671","0.048718342789558736","9","291"
"3487","0.5","true","10","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","10","0.15","2000","0.19761264713402396","0.8027978454906257","0.053446246933341025","0.05017284645021622","11","289"
"3488","0.5","true","10","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","10","0.15","2000","0.2030582005983327","0.8030370157879699","0.05153022098766778","0.05291957866787498","4","296"
"3489","0.5","true","10","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","10","0.15","2000","0.20282966270364391","0.806671548210995","0.04897019611778525","0.053822116175391274","7","293"
"3491","0.5","true","10","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","10","0.15","2000","0.2018283175014421","0.8022313678369204","0.048999368780541695","0.04737311062470095","14","286"
"3490","0.5","true","10","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","10","0.15","2000","0.19777898945193648","0.797144417158067","0.05002561440251792","0.05241658477987952","13","287"
"3492","0.5","true","10","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","10","0.15","2000","0.19856439391055375","0.8008555779255498","0.05350181071827835","0.05178051652465119","10","290"
"3493","0.5","true","10","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","10","0.15","2000","0.20024239869837634","0.8030828303373158","0.049060911820803105","0.04778942335725388","6","294"
"3494","0.5","true","10","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","10","0.15","2000","0.20060937670908874","0.8019328310876503","0.05137048494537624","0.05117225562839414","7","293"
"3496","0.5","true","10","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","10","0.15","2000","0.19909703043794397","0.8050959762549522","0.046721685750863697","0.049960654898082","6","294"
"3495","0.5","true","10","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","10","0.15","2000","0.19989850673787474","0.7981898673220595","0.048846900767342494","0.0486546615556368","4","296"
"3497","0.5","true","10","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","10","0.15","2000","0.19906137367036977","0.8040985055210558","0.04849179903786727","0.04861299964267309","7","293"
"3499","0.5","true","10","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","10","0.15","2000","0.19969509458591625","0.8008096600157055","0.04937937602895009","0.04857461315526265","8","292"
"3498","0.5","true","10","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","10","0.15","2000","0.20907164416424334","0.7968305717260342","0.04921847829390931","0.05106599396710594","10","290"
"3501","0.5","true","10","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","10","0.15","2000","0.20713918013294402","0.8066409141039287","0.04896152431626684","0.05066917630145516","10","290"
"3500","0.5","true","10","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","10","0.15","2000","0.2019417321099901","0.7994814568883453","0.05313680278092711","0.04899799178337133","3","297"
"3502","0.5","true","10","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","10","0.15","2000","0.19968156116253044","0.7978746689819423","0.04944323907582227","0.0475921184454646","8","292"
"3503","0.5","true","10","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","10","0.15","2000","0.19613118469864121","0.8004884553433659","0.05190921848813191","0.0503351241320543","8","292"
"3505","0.5","true","10","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","10","0.15","2000","0.20253243224615722","0.7996251462021597","0.05200354549448563","0.0462374323985403","11","289"
"3504","0.5","true","10","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","10","0.15","2000","0.19678344699602587","0.802012919771511","0.05382300403912869","0.05040239939621421","10","290"
"3507","0.5","true","10","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","10","0.15","2000","0.19528921518909034","0.7972069752421416","0.04907476750555845","0.04545171053256072","4","296"
"3506","0.5","true","10","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","10","0.15","2000","0.20113377540936084","0.7996803403041063","0.048147104506483615","0.05209849785577837","11","289"
"3508","0.5","true","10","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","10","0.15","2000","0.19734090985769007","0.7952241511749398","0.04827299435762994","0.046153833373156136","7","293"
"3509","0.5","true","10","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","10","0.15","2000","0.20172122309957466","0.8009548280983753","0.04760007562221552","0.04948969872289822","12","288"
"3510","0.5","true","10","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","10","0.15","2000","0.20033640208503362","0.7979299312930924","0.054530033881153336","0.04792997581864494","7","293"
"3511","0.5","true","10","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","10","0.16","2000","0.19995993092398437","0.8019682724573782","0.04809001845101398","0.049544434984263176","5","295"
