"BehaviorSpace results (NetLogo 6.0.4)"
"behaviour-field7.nlogo"
"Sensitivity-pro"
"07/22/2019 12:01:42:831 +0200"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-100","100","-100","100"
"[run number]","initial-pro","networks","construct-non","rebound","mutate-on?","network-param","initial-non","network-type","niche-construction","random-seed?","social-learning","asocial-learning","rseed","mu","number-of-agents","construct-pro","pro-amount","[step]","mean [pro-env] of turtles","mean [non-env] of turtles","standard-deviation [pro-env] of turtles","standard-deviation [non-env] of turtles","pro-behavior","non-behavior"
"1709","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.37980421518751045","0.6216733921676577","0.20246470741323241","0.19548547744659972","123","177"
"1717","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.7258504243363525","0.28076431787052847","0.12920807796456232","0.11925544863631396","215","85"
"1716","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.35611349987402563","0.6547479089864834","0.19638894156366626","0.1978710101874343","91","209"
"1712","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.5791794642082781","0.42392682859532194","0.21721689288851287","0.2179487110372882","178","122"
"1718","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.428722272513706","0.5740168531350459","0.2303074876161454","0.22985034588793013","125","175"
"1714","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.5125498696010281","0.4982586843427154","0.24873311187158076","0.25064904613274896","152","148"
"1715","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.32561789744968794","0.664068851186318","0.18306090935429195","0.19796740727838508","96","204"
"1719","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.5893134159691723","0.41051150846123735","0.23136553613290342","0.2293312355197828","179","121"
"1720","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.448459317745683","0.5651340755757688","0.24403171338696059","0.24497843011998327","139","161"
"1728","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.6378842394830648","0.3805984716209645","0.18200608090380857","0.18911327096682232","196","104"
"1722","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.6868408119086521","0.33180979047699616","0.16414540741846692","0.171979003255902","198","102"
"1721","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.5798967008326118","0.41817995529663404","0.2012068461742483","0.20692570574690816","191","109"
"1725","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.7435024034312744","0.26783796020989814","0.11013657687494904","0.11760428786846787","238","62"
"1724","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.6281130631653264","0.3745080019050356","0.18842666197221905","0.19534210123038098","185","115"
"1726","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.6215287465843792","0.3894910054396303","0.18819428641423613","0.19479654827061366","182","118"
"1723","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.495702943614866","0.5132175687560384","0.2232814426426601","0.22742632036339375","145","155"
"1731","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.30354991963816275","0.700211594133266","0.15692185186304242","0.15631709549055295","76","224"
"1730","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.5059904415426587","0.47370877567684905","0.22173781390165764","0.21915695983944936","153","147"
"1727","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.4088606248335743","0.6003111625528318","0.2265221301160079","0.21698003739760774","122","178"
"1729","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.47638389661860797","0.5102505502002702","0.2154014059110707","0.21067234765179482","133","167"
"1733","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.4409201259569981","0.5698034940916915","0.22590282148675614","0.22634743605421595","132","168"
"1737","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.4918972311149827","0.5075095849427703","0.21637881985953475","0.21756319147514425","144","156"
"1734","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.3162027902392176","0.6902662492366866","0.1847975062332258","0.17600446152443205","87","213"
"1738","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.4025635844512884","0.6006647210679275","0.23033155399001837","0.2343364917758765","111","189"
"1740","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.42778589728151994","0.5626936634924685","0.24111441068786924","0.23118892825442092","128","172"
"1735","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.7237835826590355","0.28181067907026386","0.12489245279708402","0.1208130525093326","214","86"
"1736","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.49760539551549526","0.5063212608326394","0.22937435797090716","0.2310906245122581","145","155"
"1732","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.49516176780622023","0.5023037907379052","0.23665803004049182","0.23000990012006384","140","160"
"1741","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.40340528432758627","0.600414507186349","0.19335015339172915","0.19650343725348426","128","172"
"1739","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.5139846054693255","0.4876294527913095","0.22457695213413087","0.22594899837522328","162","138"
"1742","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.4949000402761743","0.5150057983154073","0.2346721923917801","0.22989617489687517","148","152"
"1745","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.5138299079759938","0.4939839415991163","0.23660108894251827","0.2372848904945485","160","140"
"1752","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.3129680499302391","0.6824497922048142","0.1681310077401516","0.16905508352531803","90","210"
"1746","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.5926364848829467","0.4080424629948121","0.2063274499408672","0.1971353291942132","179","121"
"1753","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.6330128065558224","0.36219480869470627","0.1759144035935773","0.1736739992837116","200","100"
"1748","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.5348267939319759","0.45830781582888686","0.2463173187310931","0.2449876730070689","154","146"
"1747","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.4424769969942914","0.558154255194786","0.21252443712623337","0.22044591200427013","126","174"
"1750","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.5859703655693129","0.42928575483920356","0.22240474803125995","0.22334139668015743","187","113"
"1743","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.3718250442085923","0.6382308842563645","0.2009423804663419","0.20259788923693112","109","191"
"1744","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.4075482317634181","0.5982784059849259","0.22108734151715867","0.22100253236050155","114","186"
"1749","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.29095462172620096","0.7002280384809039","0.14025221272255545","0.139834511829769","88","212"
"1754","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.6160058255825439","0.40028539565189886","0.21637118641669448","0.22208059791304247","177","123"
"1751","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.23802822425631173","0.753755825284024","0.09892453461206255","0.09192182758902005","78","222"
"1756","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.6183285834186962","0.38351134482680976","0.19329392978805304","0.19355431058438732","196","104"
"1757","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.6251330617858848","0.37248278442829297","0.17521671991328128","0.17570136632912114","182","118"
"1760","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.4098993929661681","0.6028375996894572","0.2024217999274117","0.19162383548652653","122","178"
"1759","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.3336350786123104","0.6646954948625295","0.17218935664747292","0.17238727015054894","85","215"
"1755","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.6148730447247633","0.39006536934476715","0.20175399032102262","0.19808344516359216","187","113"
"1758","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.6322610892629914","0.377067549429882","0.17862672453076414","0.17170206794446907","189","111"
"1761","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.5016767709967989","0.49432230949969463","0.23140793165239087","0.23516881971848091","151","149"
"1762","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.5361435132722508","0.4475187704003906","0.20801190958760632","0.20976193159972634","163","137"
"1767","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.7190056558688467","0.275856284857083","0.13992059632079404","0.13375206108910573","212","88"
"1768","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.621192818123712","0.37799577336322426","0.19010938523738732","0.18123093700817003","182","118"
"1764","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.6615576788743477","0.32883357635528604","0.20998248773706787","0.19697130195939183","205","95"
"1763","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.4279071889722768","0.5631722593871816","0.21328142330577557","0.2194087333593146","122","178"
"1765","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.5913519599726985","0.4002696909695233","0.1948423027719188","0.19514437749174493","171","129"
"1766","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.6864559182582727","0.3261192483332984","0.16437690811484673","0.16096973585311813","212","88"
"1770","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.44599646082779876","0.5618996385759178","0.20304027424230542","0.21182952903415594","134","166"
"1769","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.6884469205978037","0.3068003482554481","0.15180426609523864","0.16155662817699057","217","83"
"1771","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.43471717340740396","0.5704644066241109","0.20927198512055026","0.2064553403757508","136","164"
"1773","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.3043573438097055","0.7111259593143211","0.1325086716440574","0.132214246525199","94","206"
"1780","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.5980084628575847","0.39377091846302514","0.1894141265471572","0.19845546279992213","188","112"
"1772","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.43334052297630676","0.5635187999121775","0.21020337008179474","0.2112080906180342","127","173"
"1777","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.7165293478725715","0.277230128385605","0.12567142351314825","0.11673829072387691","226","74"
"1779","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.6941714353607292","0.3086414676828568","0.1636792016000049","0.15716899764357628","211","89"
"1776","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.3889863696322686","0.6224181997532109","0.1715531043528056","0.18480856529820214","108","192"
"1781","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.7128320423652584","0.2859059819987456","0.12935888784368013","0.13015518087825456","231","69"
"1775","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.6362034823581353","0.3583197352140077","0.18219921153844892","0.19983416316382174","199","101"
"1774","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.341159495531415","0.6484816413096809","0.18297013676504723","0.183154381096584","102","198"
"1782","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.6497813647333776","0.3484969727894905","0.20763446677288153","0.20670989630828684","198","102"
"1778","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.5489214087027378","0.4677385022752447","0.22252888348819408","0.2181687396322016","168","132"
"1784","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.4846736056452567","0.5152820870550565","0.21231123154257453","0.21294503967777403","145","155"
"1788","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.4843315739677317","0.5053675852647931","0.23090552594902777","0.24157657570685723","140","160"
"1787","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.3695064682703628","0.6393517126106614","0.18903494714026697","0.1884266994415925","109","191"
"1783","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.3706123942618509","0.6217015356287309","0.2001229739070173","0.20413290408174647","130","170"
"1785","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.2937747472665011","0.7162596891851477","0.14770178803972447","0.1614742477405617","73","227"
"1786","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.5232556172555546","0.48925853444408784","0.24395120365638845","0.23906106487049508","138","162"
"1789","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.549881741645554","0.4566712715967523","0.21192482492194847","0.21047464403088323","163","137"
"1791","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.6616178069201969","0.32479792446579975","0.16513070263319032","0.16744213376862713","218","82"
"1790","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.367553683197924","0.6263617734055088","0.1986807091873132","0.20607213456029816","107","193"
"1793","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.6073114913605548","0.40151740826600785","0.1939072591646283","0.20297526245670275","170","130"
"1792","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.5752592234928068","0.4310723509691426","0.20742540753442998","0.20577989421649817","177","123"
"1797","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.3574195885635983","0.6329754233996838","0.20824922427002085","0.21781150164788066","112","188"
"1794","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.3352094751046119","0.6612773889939176","0.165078810236122","0.17741378242939762","99","201"
"1796","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.3844974338584222","0.6097784696698756","0.2005793729864439","0.2058908918137634","111","189"
"1795","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.5134142935128795","0.49285843423966613","0.21201675058252745","0.21559019947277075","142","158"
"1800","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.5184211521558811","0.4719760776237692","0.2323289067591976","0.23469334679372877","150","150"
"1802","0.55","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.7447303464187057","0.26353057566162763","0.12261020686562756","0.13445776535178688","232","68"
"1799","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.6698436994860103","0.3296464088090534","0.16239536366798832","0.144027355938257","204","96"
"1798","0.5","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.5729864562072428","0.4463244248713326","0.21388112236993911","0.2053945011886589","180","120"
"1805","0.55","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.7210001291351533","0.29890264507779113","0.12652719868504456","0.12706813056463173","208","92"
"1801","0.55","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.7677538742119899","0.24067127049505088","0.08708375124362422","0.09196041470605126","244","56"
"1808","0.55","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.7533288545814034","0.26512058702585867","0.1006751615479166","0.11758872169880732","237","63"
"1809","0.55","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.7159926721938917","0.3169619026140509","0.14875644619418243","0.1575507981664143","202","98"
"1803","0.55","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.7553094679129996","0.25394624306280045","0.0974745190455978","0.10359450199220199","239","61"
"1804","0.55","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.7194665360114024","0.3086587063626524","0.14984212079792936","0.15604277887426585","219","81"
"1806","0.55","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.7583952580194718","0.2540314336027661","0.09750888619957263","0.11094736718941499","235","65"
"1807","0.55","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.7585593334160307","0.2610047307091904","0.1082985898699876","0.1159819098317438","225","75"
"1810","0.55","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.764532472444183","0.2535010505632631","0.09542765699392053","0.09785371249736449","235","65"
"1811","0.55","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.7558927122599859","0.274760785646029","0.10309432195640073","0.12807496266066523","224","76"
"1813","0.55","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.7628082736176768","0.24923604324682302","0.08360291556062728","0.09239214852269825","228","72"
"1812","0.55","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.7780605667046732","0.22719726602298068","0.07846299932167064","0.08741954767694358","246","54"
"1816","0.55","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.777535705453017","0.23907468875842197","0.07789539231718548","0.09401108225581006","249","51"
"1818","0.55","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.7463474919154659","0.2858344829363748","0.10813769271505258","0.1296385612775263","228","72"
"1814","0.55","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.7705464633665741","0.23989717913139988","0.07926742053513304","0.08773895635872025","228","72"
"1819","0.55","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.7658601872861296","0.24036950081665925","0.09255303108579559","0.08964444061180689","242","58"
"1823","0.55","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.6850519750044164","0.3364466419467092","0.1730307235290432","0.17544425654188694","214","86"
"1822","0.55","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.7608740134014921","0.2681242753349885","0.08808464970073941","0.1179909934638775","226","74"
"1817","0.55","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.7413711452183108","0.2809348903895078","0.125367311591332","0.1440972384741311","231","69"
"1820","0.55","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.7643214945942313","0.25610281758380155","0.08770374275662993","0.103979286913403","237","63"
"1821","0.55","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.7794270843923198","0.23664598390445826","0.0772443491359696","0.08205960378690003","248","52"
"1828","0.55","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.7786701686562127","0.23502092292307802","0.07556786271685","0.08571985795959455","236","64"
"1815","0.55","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.7480767623104654","0.27750820165194495","0.10367094450584347","0.12619346894901085","220","80"
"1826","0.55","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.7437683950948456","0.28244365880019856","0.10958046154569653","0.12940821265739533","208","92"
"1829","0.55","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.7053730371789755","0.3183868838382101","0.14982968237588767","0.16150770312111737","205","95"
"1824","0.55","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.7634535949099391","0.24221632770698032","0.0888281766093013","0.09297396192444093","226","74"
"1825","0.55","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.7484724835028821","0.2673711007801296","0.09789366296495691","0.11130557801299681","227","73"
"1827","0.55","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.6989010454872383","0.3260716965257223","0.14723419831891385","0.15625196444052553","186","114"
"1833","0.55","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.7531871462091755","0.26323388700485706","0.09188076971792077","0.11410248366431079","220","80"
"1830","0.55","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.765687375866761","0.2467392808112615","0.08952675882461195","0.09726779485628088","255","45"
"1832","0.55","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.7798231800282311","0.23502727271250937","0.06529441776760833","0.08251825066786517","248","52"
"1831","0.55","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.7776671653565437","0.23803401307408062","0.07242432648734705","0.0873781473766448","232","68"
"1834","0.55","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.6622123423863934","0.37860956103216764","0.1912385053748581","0.19675351321046253","199","101"
"1839","0.55","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.6797904750363486","0.3437673918882503","0.1660330566108806","0.18200755964119428","203","97"
"1835","0.55","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.7226679515060295","0.30453375560524026","0.12708519093447324","0.14733550230402861","219","81"
"1838","0.55","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.7673392377201145","0.25041149273823077","0.09157248052001139","0.10409461262104733","230","70"
"1836","0.55","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.7775885959779274","0.23402014056813641","0.07473689735801313","0.09062550334993563","239","61"
"1847","0.55","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.6884121175728668","0.3352217783636037","0.1836728811371674","0.1910287546054205","195","105"
"1842","0.55","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.7372211490289231","0.2735865795575238","0.11947147372159103","0.12430308946438375","221","79"
"1837","0.55","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.7748636382559136","0.23595220110322354","0.07523587741224994","0.08457041844335875","244","56"
"1843","0.55","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.7368416617929019","0.2954288646774386","0.1321902098485847","0.14102677263049446","227","73"
"1850","0.55","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.7648824105726322","0.2507134462270709","0.07771634572092204","0.09800736065435571","234","66"
"1841","0.55","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.737600415607694","0.300555189077746","0.10814806306404615","0.13457602688817688","223","77"
"1840","0.55","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.7737256730245943","0.2399097570732686","0.08082262059141916","0.08876302048204678","238","62"
"1849","0.55","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.774230405990929","0.242367890191491","0.0764014423398732","0.08641303064876059","225","75"
"1846","0.55","true","5","0","false","5","0.5","KE","true","false","7.0E-5","5.0E-5","74","0.9","300","5","0.5","2000","0.7269606513995529","0.2827603890762695","0.13358484377510474","0.13689326856115566","231","69"
