"BehaviorSpace results (NetLogo 6.0.4)"
"affordance-landscape.nlogo"
"Copenhagen timeseries batch"
"07/31/2019 13:52:15:321 +0200"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-100","100","-100","100"
"[run number]","networks","initial-pro","construct-non","mutate-on?","network-param","initial-non","network-type","niche-construction","random-seed?","social-learning","rseed","asocial-learning","mu","number-of-agents","construct-pro","pro-amount","[step]","pro-behavior","non-behavior","mean [pro-env] of turtles","mean [non-env] of turtles"
"2281","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","8.6","0.4","17885","292","8","0.8009719017020078","0.20470063790707846"
"2279","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","8.5","0.4","17885","292","8","0.8040473023863244","0.20190281479936667"
"2280","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","8.5","0.4","17885","290","10","0.7913755964764599","0.19527747722780725"
"2282","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","8.6","0.4","17885","281","19","0.7995016580937818","0.382942866406179"
"2284","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","8.6","0.4","17885","285","15","0.785991878142585","0.23462116464838034"
"2286","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","8.6","0.4","17885","285","15","0.8018539586741311","0.20064136253532422"
"2283","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","8.6","0.4","17885","291","9","0.7984099652026254","0.19902599238913385"
"2287","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","8.6","0.4","17885","295","5","0.7984349146065969","0.20249309359705128"
"2289","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","8.6","0.4","17885","287","13","0.7437871652266862","0.20077886960831554"
"2288","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","8.6","0.4","17885","257","43","0.7216080694004258","0.3145473209965673"
"2290","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","8.6","0.4","17885","292","8","0.8002547463849938","0.22237432776168856"
"2285","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","8.6","0.4","17885","295","5","0.8032054376710872","0.23335789952890532"
"2291","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","8.6","0.4","17885","295","5","0.7992236328450485","0.20153427762429413"
"2292","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","8.6","0.4","17885","289","11","0.80086945088512","0.1972482183364247"
"2293","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","8.6","0.4","17885","292","8","0.7762566668291848","0.19562972580232846"
"2294","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","8.6","0.4","17885","294","6","0.6696811523155317","0.1963473026818523"
"2296","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","8.6","0.4","17885","287","13","0.7906223955661836","0.19953185309524593"
"2295","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","8.6","0.4","17885","291","9","0.8049190408401848","0.2004970660362769"
"2297","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","8.6","0.4","17885","289","11","0.7990172778938488","0.1970476185822606"
"2301","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","8.6","0.4","17885","285","15","0.7948748366587017","0.20382815997987774"
"2299","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","8.6","0.4","17885","285","15","0.7650253264334115","0.2005198376105627"
"2300","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","8.6","0.4","17885","293","7","0.7986728214572084","0.2141223547026872"
"2298","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","8.6","0.4","17885","290","10","0.7999486362207885","0.2019173906149426"
"2303","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","8.6","0.4","17885","291","9","0.8050583417856052","0.19823180543877034"
"2304","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","8.6","0.4","17885","282","18","0.7343284263560128","0.24022448193089527"
"2302","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","8.6","0.4","17885","284","16","0.8027218673107644","0.19871580957980112"
"2305","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","8.6","0.4","17885","282","18","0.7993881951251572","0.22296708347154465"
"2307","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","8.6","0.4","17885","294","6","0.7903132022634484","0.19787902035832425"
"2306","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","8.6","0.4","17885","296","4","0.7996396005430517","0.20831430087428074"
"2308","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","8.6","0.4","17885","285","15","0.7357083002379928","0.26543251978797083"
"2310","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","8.6","0.4","17885","284","16","0.795075125657609","0.2184948139075289"
"2311","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","8.7","0.4","17885","292","8","0.7951744375369575","0.2052169424640303"
"2309","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","8.6","0.4","17885","291","9","0.790585053468001","0.19894743131855747"
"2312","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","8.7","0.4","17885","289","11","0.7984304852465901","0.20219627198590578"
"2314","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","8.7","0.4","17885","296","4","0.7861052670971391","0.19208417809479408"
"2315","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","8.7","0.4","17885","296","4","0.7900435233666904","0.19331982193799402"
"2313","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","8.7","0.4","17885","285","15","0.8005765937914767","0.20055544637046707"
"2318","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","8.7","0.4","17885","294","6","0.7702118643339473","0.19974905411606078"
"2317","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","8.7","0.4","17885","290","10","0.6758953597472458","0.19872477233640407"
"2316","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","8.7","0.4","17885","291","9","0.8016682338137022","0.20331923865001283"
"2319","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","8.7","0.4","17885","288","12","0.7804259431097802","0.22059017846341475"
"2320","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","8.7","0.4","17885","291","9","0.7987012131998816","0.2011347082187903"
"2321","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","8.7","0.4","17885","289","11","0.7923775469757589","0.19743374565823135"
"2322","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","8.7","0.4","17885","294","6","0.7626335909054924","0.19420383778332903"
"2325","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","8.7","0.4","17885","292","8","0.8018869795628348","0.19969080498087238"
"2326","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","8.7","0.4","17885","286","14","0.7765893253253772","0.20008000305063262"
"2324","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","8.7","0.4","17885","294","6","0.7962254692397464","0.2305227998252625"
"2323","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","8.7","0.4","17885","290","10","0.7914488497823103","0.2886628465415509"
"2328","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","8.7","0.4","17885","288","12","0.7844505579407285","0.20254535634568716"
"2327","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","8.7","0.4","17885","289","11","0.78675552489034","0.2000675469791132"
"2329","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","8.7","0.4","17885","298","2","0.8025085535122675","0.1998079819251028"
"2331","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","8.7","0.4","17885","294","6","0.7686196379402934","0.1995337788799822"
"2330","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","8.7","0.4","17885","286","14","0.7157507933424515","0.24450696817223375"
"2332","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","8.7","0.4","17885","289","11","0.7701793253554713","0.3066096721693413"
"2333","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","8.7","0.4","17885","297","3","0.7885366198436597","0.20402567485964865"
"2335","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","8.7","0.4","17885","289","11","0.7643722862361139","0.22921453039586112"
"2334","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","8.7","0.4","17885","285","15","0.7662123585260062","0.2521317261420133"
"2336","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","8.7","0.4","17885","291","9","0.7954304750408184","0.22202896495261384"
"2339","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","8.7","0.4","17885","283","17","0.7982253517373122","0.20866672390955465"
"2337","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","8.7","0.4","17885","293","7","0.8008749708698699","0.19866570600428732"
"2338","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","8.7","0.4","17885","293","7","0.7998844871517852","0.20183410193652696"
"2340","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","8.7","0.4","17885","290","10","0.778323059421005","0.3002032042846651"
"2341","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","8.8","0.4","17885","290","10","0.8018818144618483","0.2020872885119442"
"2342","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","8.8","0.4","17885","286","14","0.7651234266879706","0.2007523483289068"
"2345","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","8.8","0.4","17885","291","9","0.7364043264868456","0.20038301509845416"
"2344","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","8.8","0.4","17885","286","14","0.798095523219018","0.3004382434047147"
"2349","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","8.8","0.4","17885","286","14","0.8016729842704492","0.2743200049202045"
"2346","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","8.8","0.4","17885","297","3","0.798413078294551","0.2248792307640926"
"2347","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","8.8","0.4","17885","284","16","0.8046730340447342","0.2542434873403235"
"2348","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","8.8","0.4","17885","293","7","0.7526354541272072","0.1982851738608893"
"2343","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","8.8","0.4","17885","295","5","0.7992890036529434","0.19972626607906357"
"2350","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","8.8","0.4","17885","288","12","0.8047186033171378","0.20047233678020068"
"2351","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","8.8","0.4","17885","292","8","0.7749931040406295","0.25156330382559666"
"2353","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","8.8","0.4","17885","297","3","0.7969868714952635","0.1987369547770114"
"2352","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","8.8","0.4","17885","285","15","0.779809027389783","0.2728364453854419"
"2354","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","8.8","0.4","17885","290","10","0.7846118505744754","0.2416837357174025"
"2357","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","8.8","0.4","17885","288","12","0.7976673222216415","0.2066380725486096"
"2355","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","8.8","0.4","17885","281","19","0.7977001198226037","0.26211161944767647"
"2358","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","8.8","0.4","17885","285","15","0.7380399241320691","0.20968876504224043"
"2356","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","8.8","0.4","17885","288","12","0.7985740793120351","0.22296386103501709"
"2359","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","8.8","0.4","17885","294","6","0.8012393354745774","0.2013176725066512"
"2360","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","8.8","0.4","17885","292","8","0.8002881759293721","0.20191077763380424"
"2362","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","8.8","0.4","17885","290","10","0.8000222283507947","0.2035307918776207"
"2361","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","8.8","0.4","17885","296","4","0.7979839798189746","0.19589196835681255"
"2363","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","8.8","0.4","17885","293","7","0.7953981111717291","0.2024954362448586"
"2364","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","8.8","0.4","17885","295","5","0.8016222692269045","0.2138171329721383"
"2365","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","8.8","0.4","17885","293","7","0.7529458471241786","0.2468376918290845"
"2367","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","8.8","0.4","17885","289","11","0.8035703413801031","0.21284318130493995"
"2366","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","8.8","0.4","17885","289","11","0.8005229144587755","0.20520662064738307"
"2368","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","8.8","0.4","17885","290","10","0.8034008077076155","0.22973158271244937"
"2369","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","8.8","0.4","17885","292","8","0.7921139115980622","0.20277924745435003"
"2372","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","8.9","0.4","17885","290","10","0.7914915294851707","0.24793023965394848"
"2371","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","8.9","0.4","17885","289","11","0.7999034849665314","0.20619880200508142"
"2370","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","8.8","0.4","17885","295","5","0.797934209830193","0.19522269519462243"
"2373","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","8.9","0.4","17885","292","8","0.7999256813236543","0.19816991259169717"
"2375","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","8.9","0.4","17885","280","20","0.7961014158998106","0.2260169275813875"
"2376","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","8.9","0.4","17885","294","6","0.8017245130401343","0.1964281872668427"
"2374","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","8.9","0.4","17885","285","15","0.6527119430533868","0.19958896036838472"
"2378","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","8.9","0.4","17885","291","9","0.7931331967750617","0.2356870429201486"
"2377","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","8.9","0.4","17885","286","14","0.797382595664777","0.22155876777518135"
"2380","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","8.9","0.4","17885","290","10","0.8004277393065842","0.20552083749537897"
"2381","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","8.9","0.4","17885","287","13","0.6914828907033077","0.20581563277650997"
"2379","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","8.9","0.4","17885","292","8","0.8033923507226743","0.19453439650960422"
"2382","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","8.9","0.4","17885","286","14","0.7993855792003008","0.29908056566796204"
"2383","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","8.9","0.4","17885","291","9","0.7925423092876561","0.1991182920825136"
"2384","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","8.9","0.4","17885","291","9","0.8028197345975356","0.20089250709202858"
"2385","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","8.9","0.4","17885","286","14","0.7661359032118018","0.20298257372594017"
"2389","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","8.9","0.4","17885","291","9","0.8542455202862714","0.19414127991043026"
"2387","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","8.9","0.4","17885","293","7","0.8008146195171275","0.19796729533871305"
"2386","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","8.9","0.4","17885","291","9","0.8006557462043787","0.19843420603294523"
"2390","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","8.9","0.4","17885","294","6","0.8012231811255758","0.19998651782910565"
"2391","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","8.9","0.4","17885","289","11","0.7710541848709848","0.27696414824065724"
"2392","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","8.9","0.4","17885","292","8","0.7506833642737738","0.20135743761737493"
"2388","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","8.9","0.4","17885","286","14","0.7982590157124186","0.23065643162605853"
"2393","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","8.9","0.4","17885","290","10","0.8020143619251674","0.19690638494883222"
"2394","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","8.9","0.4","17885","287","13","0.7863334584273726","0.24780594360881864"
"2395","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","8.9","0.4","17885","288","12","0.8011455262811529","0.2026945308538176"
"2396","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","8.9","0.4","17885","298","2","0.8025008410877007","0.22129352553900067"
"2397","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","8.9","0.4","17885","292","8","0.7948640365420994","0.1948161317064344"
"2398","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","8.9","0.4","17885","287","13","0.7976562090638967","0.20608127044444544"
"2399","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","8.9","0.4","17885","285","15","0.8046162656182536","0.23792241941071143"
"2400","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","8.9","0.4","17885","292","8","0.798445878408262","0.20172939949793525"
"2402","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","9","0.4","17885","292","8","0.8033857304990274","0.19232850071061774"
"2403","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","9","0.4","17885","296","4","0.7670726794015074","0.20463464974384038"
"2401","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","9","0.4","17885","288","12","0.7984702519297934","0.2815883519804785"
"2406","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","9","0.4","17885","296","4","0.8042602516159099","0.2017669332042834"
"2405","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","9","0.4","17885","290","10","0.7758416831372208","0.1991453931972213"
"2407","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","9","0.4","17885","287","13","0.7759092845477472","0.20200625859773078"
"2404","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","9","0.4","17885","295","5","0.789465174028368","0.19952189094080847"
"2408","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","9","0.4","17885","287","13","0.8014460875853632","0.20043715269566711"
"2410","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","9","0.4","17885","288","12","0.7991599995357598","0.20297349428676556"
"2409","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","9","0.4","17885","286","14","0.7692642270148043","0.20024517167762626"
"2411","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","9","0.4","17885","289","11","0.789694687206817","0.26049791123613986"
"2414","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","9","0.4","17885","292","8","0.799098496912291","0.20235367123034684"
"2413","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","9","0.4","17885","288","12","0.7510000613066574","0.2007236626144618"
"2412","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","9","0.4","17885","292","8","0.7863526868773465","0.20364233689469527"
"2416","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","9","0.4","17885","292","8","0.7990043822562936","0.23357588128421214"
"2415","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","9","0.4","17885","290","10","0.8014363714609125","0.196346592449534"
"2417","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","9","0.4","17885","294","6","0.7899912086787905","0.2627360264059797"
"2418","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","9","0.4","17885","291","9","0.7245278358689071","0.2615623862772641"
"2421","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","9","0.4","17885","294","6","0.7773299888927073","0.20504805347634017"
"2420","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","9","0.4","17885","293","7","0.798270273346561","0.1973957367966678"
"2422","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","9","0.4","17885","290","10","0.7944079769114625","0.19981288338642805"
"2419","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","9","0.4","17885","295","5","0.7989427112154555","0.2038522537978886"
"2423","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","9","0.4","17885","290","10","0.7955876709801928","0.21286772636999876"
"2424","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","9","0.4","17885","279","21","0.797825483750808","0.27438293216581805"
"2425","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","9","0.4","17885","294","6","0.8020465407147165","0.19537999595787656"
"2427","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","9","0.4","17885","294","6","0.8002344006160661","0.240075659894357"
"2431","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","9.1","0.4","17885","288","12","0.8020189054604798","0.25136843400446035"
"2426","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","9","0.4","17885","296","4","0.7996219463717816","0.19969506087117575"
"2430","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","9","0.4","17885","285","15","0.7973592674240613","0.2861928250393019"
"2428","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","9","0.4","17885","287","13","0.7985710718787803","0.20599282925197898"
"2429","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","9","0.4","17885","280","20","0.794357871045279","0.20476022488103557"
"2432","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","9.1","0.4","17885","291","9","0.7993329544261217","0.201804410742874"
"2433","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","9.1","0.4","17885","293","7","0.7658362622376728","0.1997957874597997"
"2434","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","9.1","0.4","17885","287","13","0.7476885737324699","0.201670114715675"
"2436","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","9.1","0.4","17885","288","12","0.7979964477993007","0.20291891701920742"
"2437","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","9.1","0.4","17885","287","13","0.7759113469916177","0.19992355882486895"
"2435","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","9.1","0.4","17885","291","9","0.711367688212576","0.20392756995363284"
"2439","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","9.1","0.4","17885","293","7","0.8063922398010379","0.22940017918973307"
"2438","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","9.1","0.4","17885","295","5","0.7612935084990565","0.2031355583934338"
"2440","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","9.1","0.4","17885","295","5","0.801167726110658","0.1990568689054595"
"2441","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","9.1","0.4","17885","293","7","0.7942840143205784","0.1975213611666599"
"2443","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","9.1","0.4","17885","288","12","0.8042226597086788","0.27275765516200823"
"2442","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","9.1","0.4","17885","296","4","0.8026726721631487","0.20618029555764272"
"2444","true","0.2","0","true","5","0.8","KE","true","false","7.0E-5","74","5.0E-5","0.9","300","9.1","0.4","17885","292","8","0.7997463326678301","0.20209962499419254"
