[run number],number-of-agents,pro-amount,initial-pro,initial-non,construct-pro,construct-non,social-learning,asocial-learning,network-param,network-type,mu,mutate-on?,rseed,random-seed?,networks,niche-construction,random-seed,[step],pro-behavior,siminputrow
1,917.23483,0.46597,0.33514,0.59901,8.12813,0.06822,4.2e-4,5.3e-4,6.13133,KE,0.9,FALSE,0,FALSE,TRUE,TRUE,6730,2000,185,76
1,134.29147,0.65397,0.36552,0.6043,8.15698,1.32546,4.3e-4,5.2e-4,3.68227,KE,0.9,FALSE,0,FALSE,TRUE,TRUE,6730,2000,126,77
1,873.7759,0.51186,0.53807,0.65772,3.77374,7.04794,6.2e-4,3.8e-4,4.52212,KE,0.9,FALSE,0,FALSE,TRUE,TRUE,6730,2000,139,78
1,435.8141,0.41192,0.47785,0.33836,0.72365,1.03985,5.1e-4,6.5e-4,3.48879,KE,0.9,FALSE,0,FALSE,TRUE,TRUE,6730,2000,62,79
1,842.82441,0.63569,0.61836,0.38964,2.70596,8.86483,2.9e-4,6.7e-4,5.04921,KE,0.9,FALSE,0,FALSE,TRUE,TRUE,6730,2000,726,80
1,388.49407,0.40511,0.58111,0.39743,4.68641,0.98564,4.7e-4,3.2e-4,6.91627,KE,0.9,FALSE,0,FALSE,TRUE,TRUE,6730,2000,59,81
1,715.70172,0.53643,0.50386,0.34953,6.84035,5.73103,2.5e-4,7.9e-4,4.69015,KE,0.9,FALSE,0,FALSE,TRUE,TRUE,6730,2000,608,82
1,939.50191,0.37311,0.39753,0.62456,4.7737,1.77028,3.6e-4,3.6e-4,4.88264,KE,0.9,FALSE,0,FALSE,TRUE,TRUE,6730,2000,131,83
1,118.63148,0.39312,0.54708,0.40813,5.4681,0.51198,2.3e-4,7.4e-4,6.03616,KE,0.9,FALSE,0,FALSE,TRUE,TRUE,6730,2000,19,84
1,457.29145,0.56487,0.36355,0.56567,8.40298,9.70764,5.2e-4,4.2e-4,5.98419,KE,0.9,FALSE,0,FALSE,TRUE,TRUE,6730,2000,71,85
1,132.60265,0.53792,0.52549,0.55109,6.80802,6.03738,4.8e-4,3.9e-4,4.32211,KE,0.9,FALSE,0,FALSE,TRUE,TRUE,6730,2000,118,86
1,945.94359,0.46523,0.41489,0.48658,3.94166,3.95775,7.5e-4,3.9e-4,6.58942,KE,0.9,FALSE,0,FALSE,TRUE,TRUE,6730,2000,136,87
1,125.47293,0.34999,0.57701,0.41794,7.97821,5.59871,7.6e-4,3e-4,4.5152,KE,0.9,FALSE,0,FALSE,TRUE,TRUE,6730,2000,15,88
1,372.96619,0.45857,0.51037,0.47225,2.68242,6.92709,2.7e-4,7.8e-4,5.23001,KE,0.9,FALSE,0,FALSE,TRUE,TRUE,6730,2000,58,89
1,145.42221,0.34421,0.62377,0.59588,0.80404,5.29132,6.3e-4,2.4e-4,4.22587,KE,0.9,FALSE,0,FALSE,TRUE,TRUE,6730,2000,15,90
1,620.71766,0.55518,0.39414,0.33114,4.2624,3.57641,4.7e-4,2.5e-4,5.99969,KE,0.9,FALSE,0,FALSE,TRUE,TRUE,6730,2000,525,91
1,179.96574,0.64759,0.56172,0.52672,1.76544,6.39767,2.7e-4,6.1e-4,5.70418,KE,0.9,FALSE,0,FALSE,TRUE,TRUE,6730,2000,158,92
1,793.11571,0.63745,0.4315,0.3354,7.29078,5.69318,6.4e-4,2.5e-4,3.44777,KE,0.9,FALSE,0,FALSE,TRUE,TRUE,6730,2000,735,93
1,700.02164,0.56848,0.4647,0.35181,8.65099,4.3616,3.2e-4,6.2e-4,4.85667,KE,0.9,FALSE,0,FALSE,TRUE,TRUE,6730,2000,625,94
1,281.27229,0.43297,0.37273,0.59496,7.84357,0.3257,5.5e-4,4.9e-4,6.7374,KE,0.9,FALSE,0,FALSE,TRUE,TRUE,6730,2000,61,95
1,981.33145,0.35165,0.33701,0.47926,1.37912,2.3486,3.6e-4,3.4e-4,4.61532,KE,0.9,FALSE,0,FALSE,TRUE,TRUE,6730,2000,122,96
1,378.00326,0.37283,0.35434,0.49246,4.76154,2.93725,7.7e-4,2.7e-4,6.04944,KE,0.9,FALSE,0,FALSE,TRUE,TRUE,6730,2000,39,97
1,237.73345,0.52518,0.42945,0.65233,8.04491,4.9591,3.2e-4,7.8e-4,4.22862,KE,0.9,FALSE,0,FALSE,TRUE,TRUE,6730,2000,38,98
1,648.19539,0.49988,0.34208,0.62147,1.60413,8.41379,5.9e-4,2.2e-4,4.13809,KE,0.9,FALSE,0,FALSE,TRUE,TRUE,6730,2000,82,99
1,345.4869,0.36352,0.64822,0.53053,7.42319,7.17697,2.6e-4,5.3e-4,4.71175,KE,0.9,FALSE,0,FALSE,TRUE,TRUE,6730,2000,39,100
1,209.65069,0.47375,0.41765,0.37489,8.68087,7.14919,6.5e-4,5.9e-4,3.67125,KE,0.9,FALSE,0,FALSE,TRUE,TRUE,6730,2000,40,101
1,142.50515,0.58813,0.34997,0.53596,6.74577,2.10925,2e-4,2.5e-4,6.307,KE,0.9,FALSE,0,FALSE,TRUE,TRUE,6730,2000,71,102
1,270.16868,0.36278,0.54808,0.33395,4.46664,6.81633,4.9e-4,4.7e-4,6.08579,KE,0.9,FALSE,0,FALSE,TRUE,TRUE,6730,2000,18,103
1,689.14189,0.62645,0.36651,0.64816,8.82104,7.28703,6.4e-4,3.1e-4,5.20875,KE,0.9,FALSE,0,FALSE,TRUE,TRUE,6730,2000,329,104
1,469.12553,0.65999,0.64684,0.63702,4.89087,8.47898,2.7e-4,5.6e-4,4.08469,KE,0.9,FALSE,0,FALSE,TRUE,TRUE,6730,2000,418,105
1,318.89253,0.50265,0.4638,0.47635,4.71823,1.8872,6.9e-4,6.4e-4,4.02968,KE,0.9,FALSE,0,FALSE,TRUE,TRUE,6730,2000,130,106
1,510.08697,0.50713,0.37389,0.64303,3.57222,4.91621,2.4e-4,6.5e-4,5.02097,KE,0.9,FALSE,0,FALSE,TRUE,TRUE,6730,2000,74,107
1,589.94584,0.4069,0.52123,0.38169,8.7446,9.88485,6.9e-4,6e-4,5.71337,KE,0.9,FALSE,0,FALSE,TRUE,TRUE,6730,2000,66,108
1,398.03074,0.34776,0.4976,0.63263,6.27634,5.94429,3.6e-4,3e-4,5.55372,KE,0.9,FALSE,0,FALSE,TRUE,TRUE,6730,2000,45,109
1,214.75567,0.51533,0.56652,0.58494,8.93621,7.84716,6.6e-4,6.4e-4,6.98832,KE,0.9,FALSE,0,FALSE,TRUE,TRUE,6730,2000,160,110
1,752.3467,0.62567,0.56096,0.45071,9.72246,5.99142,2.3e-4,2.3e-4,6.55806,KE,0.9,FALSE,0,FALSE,TRUE,TRUE,6730,2000,681,111
1,763.89527,0.57966,0.64591,0.43115,5.01548,9.4111,6.8e-4,4.3e-4,3.57969,KE,0.9,FALSE,0,FALSE,TRUE,TRUE,6730,2000,669,112
1,605.07466,0.33712,0.34036,0.52711,4.32247,8.61167,6.1e-4,2.1e-4,5.85496,KE,0.9,FALSE,0,FALSE,TRUE,TRUE,6730,2000,47,113
1,920.48088,0.33815,0.56854,0.56312,3.60432,1.13227,2.6e-4,5.6e-4,6.93853,KE,0.9,FALSE,0,FALSE,TRUE,TRUE,6730,2000,96,114
1,627.38762,0.34252,0.57469,0.40036,6.31505,2.7742,3.7e-4,3.8e-4,3.4141,KE,0.9,FALSE,0,FALSE,TRUE,TRUE,6730,2000,78,115
1,982.77989,0.36736,0.56945,0.51897,9.20015,9.90122,2.5e-4,6.8e-4,5.15342,KE,0.9,FALSE,0,FALSE,TRUE,TRUE,6730,2000,79,116
1,516.81984,0.45471,0.4912,0.60567,6.71921,3.76224,7.2e-4,2.3e-4,5.43785,KE,0.9,FALSE,0,FALSE,TRUE,TRUE,6730,2000,83,117
1,893.82653,0.44411,0.40295,0.55623,4.13244,6.96433,6.2e-4,2.8e-4,4.06741,KE,0.9,FALSE,0,FALSE,TRUE,TRUE,6730,2000,114,118
1,923.77095,0.43456,0.33376,0.52549,7.38349,1.16709,4.9e-4,7.3e-4,3.81665,KE,0.9,FALSE,0,FALSE,TRUE,TRUE,6730,2000,155,119
1,556.58252,0.45071,0.57404,0.51711,8.28736,0.96623,6.6e-4,6.7e-4,3.2779,KE,0.9,FALSE,0,FALSE,TRUE,TRUE,6730,2000,122,120
1,899.70583,0.62895,0.61102,0.65553,6.6236,1.45684,3.3e-4,4.4e-4,4.01322,KE,0.9,FALSE,0,FALSE,TRUE,TRUE,6730,2000,834,121
1,312.44421,0.40969,0.65512,0.33056,3.40692,8.59565,7.9e-4,7e-4,4.46125,KE,0.9,FALSE,0,FALSE,TRUE,TRUE,6730,2000,239,122
1,341.71534,0.46331,0.44048,0.4375,3.28024,8.03429,7e-4,4.3e-4,6.60981,KE,0.9,FALSE,0,FALSE,TRUE,TRUE,6730,2000,30,123
1,704.68068,0.35274,0.61371,0.54906,1.63562,1.61419,6.2e-4,7.5e-4,6.22342,KE,0.9,FALSE,0,FALSE,TRUE,TRUE,6730,2000,83,124
1,957.69605,0.65851,0.40712,0.63024,0.15962,6.07954,4.6e-4,5e-4,4.82202,KE,0.9,FALSE,0,FALSE,TRUE,TRUE,6730,2000,832,125
1,743.61761,0.59311,0.55388,0.46466,5.12594,2.53399,5.7e-4,3.9e-4,4.28203,KE,0.9,FALSE,0,FALSE,TRUE,TRUE,6730,2000,652,126
1,482.1387,0.46949,0.55209,0.57568,8.30483,3.19644,7.9e-4,7.7e-4,5.84714,KE,0.9,FALSE,0,FALSE,TRUE,TRUE,6730,2000,79,127
1,611.90136,0.3917,0.46201,0.49127,1.83532,5.16477,4.2e-4,4.4e-4,5.25753,KE,0.9,FALSE,0,FALSE,TRUE,TRUE,6730,2000,73,128
1,804.61319,0.51837,0.35906,0.37779,2.89436,0.71442,5.3e-4,4.4e-4,4.33473,KE,0.9,FALSE,0,FALSE,TRUE,TRUE,6730,2000,539,129
1,601.66444,0.36127,0.56525,0.4659,3.6885,3.62325,3.1e-4,2.3e-4,5.81071,KE,0.9,FALSE,0,FALSE,TRUE,TRUE,6730,2000,70,130
1,925.96833,0.38811,0.63395,0.46093,9.81211,9.57022,5.4e-4,3.8e-4,6.35267,KE,0.9,FALSE,0,FALSE,TRUE,TRUE,6730,2000,110,131
1,564.79195,0.40459,0.38259,0.63105,5.14531,2.14434,6.6e-4,5.3e-4,4.8383,KE,0.9,FALSE,0,FALSE,TRUE,TRUE,6730,2000,61,132
1,581.37522,0.60557,0.65716,0.64544,3.99629,5.51713,6.9e-4,2.6e-4,6.09554,KE,0.9,FALSE,0,FALSE,TRUE,TRUE,6730,2000,509,133
1,570.57959,0.48151,0.45207,0.57062,2.756,7.94192,4e-4,3.9e-4,4.27045,KE,0.9,FALSE,0,FALSE,TRUE,TRUE,6730,2000,80,134
1,408.89148,0.5174,0.59195,0.36537,1.99874,4.15568,6.8e-4,3.4e-4,3.99804,KE,0.9,FALSE,0,FALSE,TRUE,TRUE,6730,2000,328,135
1,532.04237,0.45133,0.57634,0.43904,1.72713,1.48849,7.4e-4,3.7e-4,4.93974,KE,0.9,FALSE,0,FALSE,TRUE,TRUE,6730,2000,385,136
1,992.00609,0.58708,0.39841,0.51358,7.69677,1.69287,4.5e-4,6.7e-4,4.75898,KE,0.9,FALSE,0,FALSE,TRUE,TRUE,6730,2000,869,137
1,999.94162,0.503,0.43765,0.50383,6.10851,1.29951,7.6e-4,3.6e-4,3.65791,KE,0.9,FALSE,0,FALSE,TRUE,TRUE,6730,2000,231,138
1,172.42739,0.37017,0.56359,0.44467,2.34045,7.65382,3.9e-4,5.6e-4,6.34071,KE,0.9,FALSE,0,FALSE,TRUE,TRUE,6730,2000,16,139
1,941.58785,0.52152,0.41144,0.54296,9.57293,2.40834,4.3e-4,7e-4,3.20548,KE,0.9,FALSE,0,FALSE,TRUE,TRUE,6730,2000,216,140
1,489.1796,0.43083,0.42184,0.52106,7.60716,5.24219,4.1e-4,4.1e-4,5.96207,KE,0.9,FALSE,0,FALSE,TRUE,TRUE,6730,2000,62,141
1,325.28729,0.50688,0.47356,0.628,5.82639,0.55067,2.2e-4,6.5e-4,5.41936,KE,0.9,FALSE,0,FALSE,TRUE,TRUE,6730,2000,47,142
1,818.25167,0.33262,0.35265,0.58832,1.36565,6.49506,7.6e-4,4.9e-4,6.50545,KE,0.9,FALSE,0,FALSE,TRUE,TRUE,6730,2000,73,143
1,622.01679,0.62986,0.34431,0.45659,0.08614,4.87056,6.5e-4,4.4e-4,5.8362,KE,0.9,FALSE,0,FALSE,TRUE,TRUE,6730,2000,531,144
1,737.38096,0.4836,0.4845,0.54554,0.59611,0.35925,7.8e-4,3.9e-4,3.22864,KE,0.9,FALSE,0,FALSE,TRUE,TRUE,6730,2000,142,145
1,512.27182,0.39054,0.42393,0.57167,3.09128,0.87759,5.7e-4,4.9e-4,4.9321,KE,0.9,FALSE,0,FALSE,TRUE,TRUE,6730,2000,61,146
1,223.61845,0.52349,0.45998,0.34177,9.48723,2.09629,3.4e-4,6e-4,5.88135,KE,0.9,FALSE,0,FALSE,TRUE,TRUE,6730,2000,195,147
1,455.47922,0.65763,0.53952,0.48035,9.60419,9.25308,4.4e-4,6.9e-4,3.65262,KE,0.9,FALSE,0,FALSE,TRUE,TRUE,6730,2000,412,148
1,798.00185,0.57062,0.38482,0.55352,1.04328,0.73693,5.4e-4,5.9e-4,6.6933,KE,0.9,FALSE,0,FALSE,TRUE,TRUE,6730,2000,316,149
1,250.9176,0.42915,0.4262,0.34718,2.29402,6.50251,2.2e-4,2.1e-4,6.95909,KE,0.9,FALSE,0,FALSE,TRUE,TRUE,6730,2000,24,150
1,771.50563,0.51027,0.62921,0.44043,2.20931,3.40111,4.1e-4,7.2e-4,4.86959,KE,0.9,FALSE,0,FALSE,TRUE,TRUE,6730,2000,644,151
1,466.54781,0.63368,0.33307,0.59364,3.50236,9.30783,6.7e-4,2.1e-4,5.24683,KE,0.9,FALSE,0,FALSE,TRUE,TRUE,6730,2000,125,152
1,759.58115,0.43791,0.37047,0.61679,9.00257,7.43314,4.9e-4,3.1e-4,5.31531,KE,0.9,FALSE,0,FALSE,TRUE,TRUE,6730,2000,98,153
1,218.80073,0.49722,0.51675,0.39131,8.70932,0.38727,3.4e-4,2e-4,5.72267,KE,0.9,FALSE,0,FALSE,TRUE,TRUE,6730,2000,198,154
1,503.25208,0.47659,0.37728,0.61983,2.95945,3.98485,4.7e-4,4.5e-4,4.67382,KE,0.9,FALSE,0,FALSE,TRUE,TRUE,6730,2000,85,155
1,463.94891,0.55876,0.39582,0.33606,9.87721,1.74348,8e-4,5.7e-4,6.07191,KE,0.9,FALSE,0,FALSE,TRUE,TRUE,6730,2000,425,156
1,247.9626,0.38516,0.54605,0.3864,9.69346,4.98293,6.5e-4,5.5e-4,3.56273,KE,0.9,FALSE,0,FALSE,TRUE,TRUE,6730,2000,32,157
1,243.429,0.54275,0.53615,0.61762,8.34802,5.76048,3.9e-4,4e-4,4.3087,KE,0.9,FALSE,0,FALSE,TRUE,TRUE,6730,2000,165,158
1,909.86378,0.646,0.61975,0.47438,2.62747,2.32242,6.5e-4,2.9e-4,6.57727,KE,0.9,FALSE,0,FALSE,TRUE,TRUE,6730,2000,827,159
1,181.34183,0.53253,0.42126,0.42255,8.09613,9.62409,2.9e-4,2.4e-4,6.66239,KE,0.9,FALSE,0,FALSE,TRUE,TRUE,6730,2000,153,160
1,284.75801,0.56171,0.46995,0.37706,6.08722,5.90483,2.1e-4,6.3e-4,4.77386,KE,0.9,FALSE,0,FALSE,TRUE,TRUE,6730,2000,257,161
1,766.3741,0.53934,0.63577,0.43487,7.46047,7.6057,5.6e-4,2.2e-4,3.28902,KE,0.9,FALSE,0,FALSE,TRUE,TRUE,6730,2000,685,162
1,368.00662,0.54167,0.43087,0.49535,0.55947,4.2846,3.6e-4,7.5e-4,3.14022,KE,0.9,FALSE,0,FALSE,TRUE,TRUE,6730,2000,269,163
1,110.72783,0.49719,0.59874,0.45394,0.68261,3.28126,2.6e-4,5.6e-4,3.30167,KE,0.9,FALSE,0,FALSE,TRUE,TRUE,6730,2000,88,164
1,309.97738,0.58851,0.60381,0.52897,7.3579,9.46234,6.9e-4,3.9e-4,5.35802,KE,0.9,FALSE,0,FALSE,TRUE,TRUE,6730,2000,287,165
1,861.18958,0.61799,0.48878,0.46071,9.65678,7.82853,7.1e-4,3.5e-4,4.56198,KE,0.9,FALSE,0,FALSE,TRUE,TRUE,6730,2000,774,166
1,161.18243,0.48696,0.5858,0.48416,0.93987,5.08146,5.1e-4,6.7e-4,3.9079,KE,0.9,FALSE,0,FALSE,TRUE,TRUE,6730,2000,125,167
1,695.69078,0.64191,0.36752,0.36433,0.65581,4.38452,6.5e-4,6.2e-4,6.92284,KE,0.9,FALSE,0,FALSE,TRUE,TRUE,6730,2000,607,168
1,686.44214,0.44303,0.3597,0.65062,4.80021,4.25528,5.2e-4,5.4e-4,4.41582,KE,0.9,FALSE,0,FALSE,TRUE,TRUE,6730,2000,84,169
1,832.08256,0.57809,0.55489,0.36277,3.49331,6.84777,5.4e-4,3.3e-4,4.1801,KE,0.9,FALSE,0,FALSE,TRUE,TRUE,6730,2000,718,170
1,989.2311,0.6076,0.59504,0.48356,2.13135,9.04872,7e-4,4.7e-4,3.47911,KE,0.9,FALSE,0,FALSE,TRUE,TRUE,6730,2000,848,171
1,332.34275,0.65126,0.63585,0.55113,5.71879,2.1842,2.9e-4,4.6e-4,4.66647,KE,0.9,FALSE,0,FALSE,TRUE,TRUE,6730,2000,298,172
1,913.20921,0.50856,0.44333,0.64118,8.2298,4.22797,4.8e-4,7.9e-4,4.50139,KE,0.9,FALSE,0,FALSE,TRUE,TRUE,6730,2000,165,173
1,117.97303,0.62102,0.54964,0.3734,6.51063,2.74368,7.5e-4,2.7e-4,5.53872,KE,0.9,FALSE,0,FALSE,TRUE,TRUE,6730,2000,105,174
1,203.25648,0.48588,0.50726,0.34592,8.85252,5.83773,2.3e-4,2.6e-4,5.81847,KE,0.9,FALSE,0,FALSE,TRUE,TRUE,6730,2000,180,175
1,560.63877,0.57522,0.50283,0.50155,5.68247,6.22973,7.1e-4,5.2e-4,6.25243,KE,0.9,FALSE,0,FALSE,TRUE,TRUE,6730,2000,493,176
1,613.1847,0.64944,0.63088,0.5725,3.4521,8.9267,3.9e-4,5.9e-4,5.68094,KE,0.9,FALSE,0,FALSE,TRUE,TRUE,6730,2000,545,177
1,848.07809,0.58343,0.51976,0.3538,5.77777,5.3016,5.3e-4,2.6e-4,5.89903,KE,0.9,FALSE,0,FALSE,TRUE,TRUE,6730,2000,749,178
1,291.91441,0.42679,0.58857,0.63244,9.26361,2.71929,6.7e-4,3.7e-4,4.10472,KE,0.9,FALSE,0,FALSE,TRUE,TRUE,6730,2000,39,179
1,387.03947,0.58512,0.48226,0.55276,2.49826,6.98599,2.8e-4,6.8e-4,5.41122,KE,0.9,FALSE,0,FALSE,TRUE,TRUE,6730,2000,331,180
1,525.09381,0.53696,0.43549,0.53787,5.05254,7.44314,6.9e-4,2.6e-4,6.15857,KE,0.9,FALSE,0,FALSE,TRUE,TRUE,6730,2000,69,181
1,713.27847,0.56331,0.35582,0.5001,1.25798,0.01058,6e-4,2.9e-4,6.72261,KE,0.9,FALSE,0,FALSE,TRUE,TRUE,6730,2000,423,182
1,725.30178,0.41128,0.64474,0.49736,4.19422,2.45054,5e-4,4.5e-4,6.90249,KE,0.9,FALSE,0,FALSE,TRUE,TRUE,6730,2000,112,183
1,777.93917,0.35424,0.35806,0.36889,2.17271,1.24724,5.5e-4,4.9e-4,3.87765,KE,0.9,FALSE,0,FALSE,TRUE,TRUE,6730,2000,93,184
1,785.28974,0.47234,0.50583,0.4107,2.25736,2.80615,6.7e-4,3.2e-4,5.36554,KE,0.9,FALSE,0,FALSE,TRUE,TRUE,6730,2000,547,185
1,823.04097,0.52411,0.39044,0.36669,6.89919,9.54825,4.2e-4,3.2e-4,4.02288,KE,0.9,FALSE,0,FALSE,TRUE,TRUE,6730,2000,702,186
1,567.95116,0.39643,0.49898,0.49332,2.05693,3.77494,5.2e-4,3.2e-4,5.94128,KE,0.9,FALSE,0,FALSE,TRUE,TRUE,6730,2000,62,187
1,530.17,0.45607,0.4713,0.35052,8.0321,5.88576,4.8e-4,3.5e-4,6.42541,KE,0.9,FALSE,0,FALSE,TRUE,TRUE,6730,2000,454,188
1,595.07381,0.46727,0.58708,0.39843,1.22339,3.46649,5.9e-4,6.2e-4,6.78031,KE,0.9,FALSE,0,FALSE,TRUE,TRUE,6730,2000,466,189
1,858.35978,0.6239,0.51484,0.64595,9.86259,9.63378,5.6e-4,5.6e-4,3.49581,KE,0.9,FALSE,0,FALSE,TRUE,TRUE,6730,2000,775,190
1,835.87638,0.37521,0.6498,0.64226,4.37973,5.21674,5.9e-4,2.6e-4,5.62128,KE,0.9,FALSE,0,FALSE,TRUE,TRUE,6730,2000,89,191
1,495.9233,0.54449,0.41465,0.36032,9.07947,7.26422,4.3e-4,4.6e-4,6.80715,KE,0.9,FALSE,0,FALSE,TRUE,TRUE,6730,2000,440,192
1,869.90914,0.54841,0.65054,0.37199,3.11803,6.89286,8e-4,7.6e-4,4.76917,KE,0.9,FALSE,0,FALSE,TRUE,TRUE,6730,2000,713,193
1,628.0995,0.64796,0.44138,0.64008,3.6607,8.97428,3.7e-4,7.8e-4,3.10873,KE,0.9,FALSE,0,FALSE,TRUE,TRUE,6730,2000,559,194
1,551.35256,0.49416,0.65398,0.59218,9.12329,8.65716,7.4e-4,5.4e-4,4.69964,KE,0.9,FALSE,0,FALSE,TRUE,TRUE,6730,2000,418,195
1,965.21543,0.61187,0.60463,0.58933,8.23968,3.72103,4.2e-4,5.1e-4,6.86911,KE,0.9,FALSE,0,FALSE,TRUE,TRUE,6730,2000,882,196
1,212.13199,0.33557,0.5899,0.58168,2.00845,1.64029,4.6e-4,2.1e-4,3.88046,KE,0.9,FALSE,0,FALSE,TRUE,TRUE,6730,2000,20,197
1,518.31855,0.43447,0.50106,0.65415,7.25503,5.60088,2.3e-4,3.3e-4,6.78879,KE,0.9,FALSE,0,FALSE,TRUE,TRUE,6730,2000,70,198
1,497.9334,0.41824,0.48511,0.52008,2.3105,7.56084,2.8e-4,6e-4,3.98531,KE,0.9,FALSE,0,FALSE,TRUE,TRUE,6730,2000,52,199
1,643.1361,0.42345,0.55302,0.4245,9.31665,8.23103,2.6e-4,5.1e-4,5.74022,KE,0.9,FALSE,0,FALSE,TRUE,TRUE,6730,2000,286,200
1,477.61729,0.65067,0.48787,0.61408,6.19883,7.51974,2.4e-4,7e-4,5.67671,KE,0.9,FALSE,0,FALSE,TRUE,TRUE,6730,2000,439,201
1,977.01998,0.52981,0.34269,0.45187,6.49984,8.02165,3.5e-4,3.3e-4,3.92716,KE,0.9,FALSE,0,FALSE,TRUE,TRUE,6730,2000,147,202
1,578.62888,0.38243,0.3487,0.45246,5.17136,0.11563,4.6e-4,3.6e-4,3.54217,KE,0.9,FALSE,0,FALSE,TRUE,TRUE,6730,2000,83,203
1,731.11111,0.52013,0.55871,0.64351,5.45697,1.40345,7.7e-4,7.4e-4,4.84137,KE,0.9,FALSE,0,FALSE,TRUE,TRUE,6730,2000,217,204
1,652.5304,0.39956,0.58227,0.59781,0.62505,8.18186,2.1e-4,4.5e-4,3.8429,KE,0.9,FALSE,0,FALSE,TRUE,TRUE,6730,2000,64,205
1,679.34813,0.38652,0.53544,0.38935,6.93019,4.13151,6.2e-4,2e-4,3.74152,KE,0.9,FALSE,0,FALSE,TRUE,TRUE,6730,2000,77,206
1,207.81695,0.42474,0.3803,0.53171,3.36047,2.68807,5.1e-4,4.7e-4,4.18749,KE,0.9,FALSE,0,FALSE,TRUE,TRUE,6730,2000,28,207
1,954.04551,0.3574,0.63183,0.39625,8.1957,1.0088,3.3e-4,4.1e-4,5.56575,KE,0.9,FALSE,0,FALSE,TRUE,TRUE,6730,2000,112,208
1,682.14889,0.47582,0.5277,0.41575,3.76359,7.37739,2.1e-4,6.3e-4,3.78723,KE,0.9,FALSE,0,FALSE,TRUE,TRUE,6730,2000,496,209
1,106.1543,0.42381,0.49546,0.63612,4.9117,9.86175,3.8e-4,7.1e-4,3.3493,KE,0.9,FALSE,0,FALSE,TRUE,TRUE,6730,2000,5,210
1,320.85329,0.37982,0.53059,0.47351,3.04805,6.11514,3e-4,3.2e-4,5.33055,KE,0.9,FALSE,0,FALSE,TRUE,TRUE,6730,2000,31,211
1,222.25431,0.48066,0.53756,0.52152,4.96899,6.72157,5.8e-4,2.7e-4,4.45083,KE,0.9,FALSE,0,FALSE,TRUE,TRUE,6730,2000,68,212
1,811.12727,0.55026,0.44486,0.50851,3.87635,6.65402,7.9e-4,4.8e-4,3.62131,KE,0.9,FALSE,0,FALSE,TRUE,TRUE,6730,2000,649,213
1,114.51595,0.58521,0.39668,0.60154,4.54179,0.16442,6e-4,4.3e-4,3.08663,KE,0.9,FALSE,0,FALSE,TRUE,TRUE,6730,2000,32,214
1,972.45847,0.59242,0.58366,0.61261,7.31879,6.02645,7.6e-4,2.8e-4,3.40298,KE,0.9,FALSE,0,FALSE,TRUE,TRUE,6730,2000,881,215
1,947.17841,0.49344,0.43622,0.44855,5.93349,3.23651,5.7e-4,2.4e-4,3.32584,KE,0.9,FALSE,0,FALSE,TRUE,TRUE,6730,2000,281,216
1,734.10196,0.43647,0.59798,0.4488,5.53981,0.9232,2.9e-4,4.5e-4,6.39077,KE,0.9,FALSE,0,FALSE,TRUE,TRUE,6730,2000,486,217
1,277.07418,0.44099,0.40001,0.47113,1.4021,7.09622,3.8e-4,2.6e-4,3.70804,KE,0.9,FALSE,0,FALSE,TRUE,TRUE,6730,2000,30,218
1,600.22366,0.407,0.43297,0.40652,2.38212,0.17069,2e-4,7.4e-4,3.16764,KE,0.9,FALSE,0,FALSE,TRUE,TRUE,6730,2000,101,219
1,412.98568,0.52873,0.48972,0.42729,3.90414,8.77808,5.3e-4,5.3e-4,4.15139,KE,0.9,FALSE,0,FALSE,TRUE,TRUE,6730,2000,350,220
1,239.24896,0.53376,0.59681,0.46412,0.12099,6.32651,4.1e-4,4.1e-4,4.2123100000000004,KE,0.9,FALSE,0,FALSE,TRUE,TRUE,6730,2000,199,221
1,699.53334,0.53033,0.64433,0.5152,7.18462,6.53759,3.4e-4,5e-4,5.44003,KE,0.9,FALSE,0,FALSE,TRUE,TRUE,6730,2000,594,222
1,675.06747,0.38931,0.62568,0.61871,4.59993,1.52392,6.2e-4,5.3e-4,5.75179,KE,0.9,FALSE,0,FALSE,TRUE,TRUE,6730,2000,91,223
1,936.2255,0.33347,0.60827,0.48142,9.14677,7.72744,6e-4,5.4e-4,5.87233,KE,0.9,FALSE,0,FALSE,TRUE,TRUE,6730,2000,69,224
1,521.81616,0.45226,0.34386,0.37892,5.87815,2.02869,5.8e-4,6.6e-4,6.69435,KE,0.9,FALSE,0,FALSE,TRUE,TRUE,6730,2000,83,225
1,381.70828,0.43778,0.53255,0.40207,7.01928,7.22217,4.6e-4,4e-4,6.20561,KE,0.9,FALSE,0,FALSE,TRUE,TRUE,6730,2000,286,226
1,649.27747,0.48971,0.57169,0.56654,9.98181,3.06513,7.4e-4,7.3e-4,4.58199,KE,0.9,FALSE,0,FALSE,TRUE,TRUE,6730,2000,337,227
1,442.31176,0.44443,0.47268,0.57853,3.8443,2.5728,2.4e-4,5.8e-4,3.07428,KE,0.9,FALSE,0,FALSE,TRUE,TRUE,6730,2000,70,228
1,891.904,0.56036,0.50828,0.55529,1.46511,8.11959,3e-4,3.1e-4,5.58351,KE,0.9,FALSE,0,FALSE,TRUE,TRUE,6730,2000,743,229
1,880.8815,0.46752,0.33593,0.53944,6.43523,8.70272,2.9e-4,7.4e-4,3.51622,KE,0.9,FALSE,0,FALSE,TRUE,TRUE,6730,2000,99,230
